X1,X2,LABEL,TYPE,CLUSTER
63.225904902119595,13.167282984176524,MIN,BORDER,1
185.84362029094422,184.6587997343343,MIN,BORDER,1
132.61010914383283,45.26573995240909,MIN,BORDER,1
120.81338088102706,146.56762428925026,MIN,BORDER,1
302.20962149909894,237.15744160191332,MIN,BORDER,1
106.22820215054068,33.72821179572615,MIN,BORDER,1
91.8296868139659,31.582973395330924,MIN,SAFE,1
214.19436895627402,186.40974436423136,MIN,SAFE,1
153.01202788511995,108.99635887978116,MIN,SAFE,1
183.5748442424459,127.53912110195992,MIN,SAFE,1
111.9429875749812,64.50825996195321,MIN,SAFE,1
57.840406947705276,58.162246994726,MIN,SAFE,1
232.45266707156654,141.0763962414089,MIN,SAFE,1
124.24750581701464,128.38437030695445,MIN,SAFE,1
293.6350081427206,218.48978172585907,MIN,SAFE,1
188.85631039710339,160.67571996983085,MIN,SAFE,1
127.67396932594933,83.26233448538062,MIN,SAFE,1
286.61195605534465,187.75027024872878,MIN,SAFE,1
232.50937542806872,181.40425728150154,MIN,SAFE,1
176.55179215506996,96.7996096248296,MIN,SAFE,1
8.064953280132983,7.348568506328689,MIN,SAFE,1
184.9993279809522,87.06660123202413,MIN,SAFE,1
76.79416672640028,74.37457529756969,MIN,SAFE,1
246.18166905210626,164.47998671647434,MIN,SAFE,1
59.264890686211544,17.68972712479021,MIN,SAFE,1
181.62957282851966,172.51649809369061,MIN,SAFE,1
120.44723175736561,95.10311260924041,MIN,SAFE,1
183.31445040473594,129.79154966285736,MIN,SAFE,1
123.8736952663003,49.98107678766658,MIN,SAFE,1
246.23837740860841,204.80784775656699,MIN,SAFE,1
69.77111463902435,43.63506382043937,MIN,SAFE,1
228.70910136841968,148.1229995837875,MIN,SAFE,1
120.50394011386778,135.43097364933308,MIN,SAFE,1
289.8914424395737,225.5363850682377,MIN,SAFE,1
154.54992833663061,149.1795610900307,MIN,SAFE,1
93.36758726547654,71.76617560558046,MIN,SAFE,1
46.23135036907435,55.831813075390926,MIN,SAFE,1
