X1,X2,X3,LABEL,TYPE,CLUSTER
382.79331266880035,323.06082190712425,269.764140982272,MIN,BORDER,1
542.7933126688004,296.3941552404576,181.764140982272,MIN,BORDER,1
375.3618339076638,328.1601997622336,232.89892213063683,MIN,SAFE,1
465.3618339076638,310.3824219844558,204.8989221306368,MIN,SAFE,1
525.3618339076638,363.7157553177891,221.69892213063684,MIN,SAFE,1
427.8618339076638,393.3453849474188,249.69892213063682,MIN,SAFE,1
367.8618339076638,340.01205161408546,193.6989221306368,MIN,SAFE,1
487.8618339076638,322.2342738363077,154.4989221306368,MIN,SAFE,1
457.8618339076638,375.56760716964095,182.4989221306368,MIN,SAFE,1
382.8618339076638,391.37007630544343,171.29892213063678,MIN,SAFE,1
352.8618339076638,320.25896519433235,199.29892213063678,MIN,SAFE,1
412.8618339076638,373.59229852766566,219.45892213063684,MIN,SAFE,1
424.1118339076638,355.8145207498879,191.4589221306368,MIN,SAFE,1
441.32564306259155,666.9006851880774,226.0643192832,MIN,BORDER,2
616.3256430625916,718.7525370399293,259.6643192832,MIN,BORDER,2
448.8981111906469,691.0341232910661,348.232812068864,MIN,SAFE,2
548.8981111906469,824.3674566243994,268.232812068864,MIN,SAFE,2
498.8981111906469,757.7007899577327,388.232812068864,MIN,SAFE,2
501.2418611906469,728.0711603281031,332.23281206886406,MIN,SAFE,2
451.2418611906469,705.8489381058808,252.232812068864,MIN,SAFE,2
426.2418611906469,772.5156047725476,292.232812068864,MIN,SAFE,2
526.2418611906469,683.6267158836587,236.232812068864,MIN,SAFE,2
476.2418611906469,816.960049216992,356.23281206886406,MIN,SAFE,2
576.2418611906469,750.2933825503253,276.232812068864,MIN,SAFE,2
513.7418611906469,783.763890094907,316.232812068864,MIN,SAFE,2
463.7418611906469,717.0972234282403,220.232812068864,MIN,SAFE,2
97.9035858809948,390.5913895018598,433.72352110592,MIN,BORDER,3
126.76669331267476,526.7677496989008,490.890524033024,MIN,SAFE,3
164.26669331267476,504.5455274766786,474.890524033024,MIN,SAFE,3
214.26669331267476,541.5825645137156,514.890524033024,MIN,SAFE,3
189.26669331267476,452.69367562482677,538.890524033024,MIN,SAFE,3
139.26669331267476,586.0270089581601,458.890524033024,MIN,SAFE,3
108.01669331267476,497.1381200692712,527.6905240330241,MIN,SAFE,3
183.01669331267476,472.4467620445799,487.690524033024,MIN,SAFE,3
133.01669331267476,450.22453982235766,431.69052403302396,MIN,SAFE,3
70.51669331267476,516.8912064890243,471.690524033024,MIN,SAFE,3
120.51669331267476,561.3356509334687,511.690524033024,MIN,SAFE,3
195.51669331267476,553.9282435260614,455.690524033024,MIN,SAFE,3
145.51669331267476,487.26157685939467,575.6905240330241,MIN,SAFE,3
199.14257181808352,194.61689363569002,83.14765351321603,MAJ,SAFE,4
499.1425718180835,794.6168936356898,563.147653513216,MAJ,SAFE,4
349.1425718180835,494.61689363568996,243.14765351321603,MAJ,SAFE,4
