X1,X2,X3,LABEL,TYPE,CLUSTER
12.59776366398603,0.8674776019760628,13.943402982900437,MIN,SAFE,1
187.21002378784732,75.33582668919766,56.733368272964704,MIN,SAFE,1
79.00486253329541,32.42008358699513,81.69987616467074,MIN,SAFE,1
248.39236485900136,118.7616480208759,122.78660660261245,MIN,SAFE,1
196.03137016444384,101.26563397017757,127.91800954988366,MIN,SAFE,1
134.8490290932898,73.67900453707801,46.02557932165724,MIN,SAFE,1
293.78701582268513,113.62200697057159,153.85083274905935,MIN,SAFE,1
182.04197434619417,68.20757035231914,131.06381312877645,MIN,SAFE,1
126.08439107319543,31.01046727235736,48.61187605287564,MIN,SAFE,1
71.98181044591948,20.640030050261153,50.00769566972359,MIN,SAFE,1
140.1304952479473,57.28586438558165,109.28094700301361,MIN,SAFE,1
309.51799757365325,143.6274288194624,150.3676774409553,MIN,SAFE,1
97.3198690050901,54.67592510534047,52.365206927645566,MIN,SAFE,1
48.442046175969466,33.78991755646327,54.10661637673789,MIN,SAFE,1
217.82954850167542,124.65696538993795,90.6678634150857,MIN,SAFE,1
211.38702505853897,79.72843245976472,90.99416448085152,MIN,SAFE,1
272.56936612969304,116.36602869205208,163.83562790989012,MIN,SAFE,1
101.32686115826428,19.942086978803196,22.156852200702204,MIN,SAFE,1
162.50920222941832,63.36790831048144,88.21009053034996,MIN,SAFE,1
167.8534419652127,79.3629421672609,72.52674058997208,MIN,SAFE,1
96.22158529774802,0.852267334180226,61.89831675079998,MIN,SAFE,1
216.73126479433336,69.47566259889952,101.55861825811829,MIN,SAFE,1
108.52610353978146,83.1284619916208,69.95658365490051,MIN,SAFE,1
173.1349081198702,110.48737771150053,88.26453257559245,MIN,SAFE,1
111.95256704871615,21.806722383883255,67.46612824188372,MIN,SAFE,1
270.8905537781115,118.31826731230062,118.72283917436205,MIN,SAFE,1
216.7879731508355,102.51725001069173,125.54923887072268,MIN,SAFE,1
88.60631232684597,46.08198541694909,60.063007477792226,MIN,SAFE,1
257.9938146525519,125.635324751439,107.93796301512481,MIN,SAFE,1
193.44171842896534,120.00428794436672,124.93434320602206,MIN,SAFE,1
195.1265960051816,71.69125358470338,112.82517604310993,MIN,SAFE,1
135.685840866746,37.88414400292045,33.763232465387986,MIN,SAFE,1
81.58326023947002,22.08312670131157,40.58963216174863,MIN,SAFE,1
132.31608571431346,81.10950860703909,111.3822709064203,MIN,SAFE,1
151.95145872477252,94.74158168791644,102.38692698932812,MIN,SAFE,1
90.76911765361847,55.8412437558321,31.808205260086467,MIN,SAFE,1
43.63288075721627,33.260239457865495,31.854617960089378,MIN,SAFE,1
213.02038308292222,63.03326139682246,129.5098908929549,MIN,SAFE,1
141.38852641545753,41.09112905866559,62.31292455885898,MIN,SAFE,1
29.643484938966594,0.2021758400070297,35.00042153898216,MIN,SAFE,1
204.25574506282786,81.45875002661951,71.00216172965557,MIN,SAFE,1
265.4380861339819,124.88457135829775,137.0554000593033,MIN,SAFE,1
217.1407919491008,96.64533979366655,145.02003569142337,MIN,SAFE,1
155.95845087794672,64.53322696097308,67.65308886279087,MIN,SAFE,1
174.33016570624358,105.34910901241014,76.79058711707057,MIN,SAFE,1
118.37258243324484,11.58346343752455,50.90719253609356,MIN,SAFE,1
240.73726457555296,143.68994009682004,137.75883519945,MIN,SAFE,1
235.39909006439328,80.42901382070698,97.12532592130647,MIN,SAFE,1
296.58143113554735,129.01388622792228,158.0195131754172,MIN,SAFE,1
113.20453299159169,61.657317271512966,68.03552722103836,MIN,SAFE,1
-68.14596181045658,-18.316505219072017,121.80385855860474,MIN,SAFE,1
-101.49768364049248,13.683494780928024,310.74504983801586,MIN,SAFE,1
-109.36293827541945,-2.3165052190720083,258.24501803992325,MIN,SAFE,1
-54.64481670859537,36.08349478092799,176.13510217521556,MIN,SAFE,1
-77.05685332170184,-27.916505219072008,187.5821609161684,MIN,SAFE,1
-13.884896054476393,4.083494780927988,108.21906277923802,MIN,SAFE,1
-24.568095922870476,-21.51650521907201,54.803425071886295,MIN,SAFE,1
