X1,X2,LABEL,TYPE,CLUSTER
404.8184135556221,456.30070432335856,MIN,BORDER,1
564.8184135556221,376.3007043233586,MIN,BORDER,1
314.8184135556221,420.745148767803,MIN,BORDER,1
294.8184135556221,394.0784821011364,MIN,BORDER,1
374.8184135556221,447.41181543446964,MIN,BORDER,1
349.8184135556221,278.52292654558084,MIN,BORDER,1
509.8184135556221,438.5229265455808,MIN,BORDER,1
549.8184135556221,321.9797166690376,MIN,BORDER,1
289.8184135556221,295.3130500023709,MIN,BORDER,1
449.8184135556221,455.3130500023709,MIN,BORDER,1
329.8184135556221,428.64638333570423,MIN,BORDER,1
409.8184135556221,259.7574944468154,MIN,BORDER,1
279.8184135556221,339.7574944468154,MIN,BORDER,1
319.8184135556221,286.42416111348206,MIN,BORDER,1
479.8184135556221,446.424161113482,MIN,BORDER,1
299.8184135556221,410.86860555792646,MIN,BORDER,1
499.8184135556221,277.53527222459314,MIN,BORDER,1
579.8184135556221,357.53527222459314,MIN,BORDER,1
380.2871635556221,274.5723092616302,MIN,BORDER,1
540.2871635556221,434.57230926163015,MIN,BORDER,1
280.2871635556221,354.5723092616302,MIN,BORDER,1
440.2871635556221,265.6834203727413,MIN,BORDER,1
350.2871635556221,256.79453148385244,MIN,BORDER,1
510.2871635556221,416.79453148385244,MIN,BORDER,1
390.2871635556221,470.1278648171857,MIN,BORDER,1
550.2871635556221,390.12786481718575,MIN,BORDER,1
450.2871635556221,443.46119815051907,MIN,BORDER,1
265.2871635556221,378.2760129653339,MIN,BORDER,1
425.2871635556221,271.6093462986672,MIN,BORDER,1
345.2871635556221,431.6093462986672,MIN,BORDER,1
545.2871635556221,316.0537907431117,MIN,BORDER,1
525.2871635556221,449.38712407644493,MIN,BORDER,1
485.2871635556221,253.83156852088945,MIN,BORDER,1
565.2871635556221,333.83156852088945,MIN,BORDER,1
463.2365605607629,390.5705823994823,MIN,SAFE,1
403.2365605607629,337.23724906614893,MIN,SAFE,1
523.2365605607629,319.45947128837116,MIN,SAFE,1
448.2365605607629,372.79280462170453,MIN,SAFE,1
388.2365605607629,301.6816935105934,MIN,SAFE,1
508.2365605607629,408.3483601772601,MIN,SAFE,1
358.2365605607629,355.01502684392676,MIN,SAFE,1
478.2365605607629,295.75576758466747,MIN,SAFE,1
418.2365605607629,402.42243425133415,MIN,SAFE,1
538.2365605607629,349.0891009180008,MIN,SAFE,1
421.0490605607629,437.9779898068897,MIN,SAFE,1
361.0490605607629,384.6446564735564,MIN,SAFE,1
481.0490605607629,313.53354536244524,MIN,SAFE,1
451.0490605607629,366.86687869577855,MIN,SAFE,1
391.0490605607629,289.82984165874154,MIN,SAFE,1
511.0490605607629,396.49650832540823,MIN,SAFE,1
316.0490605607629,343.1631749920749,MIN,SAFE,1
436.0490605607629,325.3853972142971,MIN,SAFE,1
376.0490605607629,432.0520638809638,MIN,SAFE,1
496.0490605607629,378.71873054763046,MIN,SAFE,1
346.0490605607629,307.6076194365193,MIN,SAFE,1
466.0490605607629,414.274286103186,MIN,SAFE,1
406.0490605607629,360.9409527698527,MIN,SAFE,1
