X1,X2,X3,LABEL,TYPE,CLUSTER
711.9642088655382,557.1530994124118,196.95463579648,MIN,BORDER,1
555.7142088655382,779.375321634634,20.954635796480005,MIN,BORDER,1
930.7142088655382,742.338284597597,180.95463579647998,MIN,BORDER,1
868.2142088655382,297.89384015315255,1.7546357964800023,MIN,BORDER,1
993.2142088655382,631.227173486486,41.75463579648,MIN,BORDER,1
504.93295886553824,186.78272904204152,161.75463579648,MIN,BORDER,1
629.9329588655382,520.1160623753748,25.754635796480002,MIN,BORDER,1
817.4329588655382,371.96791422722663,185.75463579648,MIN,BORDER,1
942.4329588655382,927.5234697827821,9.754635796480002,MIN,BORDER,1
598.6829588655382,26.2889018815477,33.75463579647999,MIN,BORDER,1
973.6829588655382,248.51112410376984,193.75463579648,MIN,BORDER,1
520.5579588655382,915.1777907704366,113.75463579648,MIN,BORDER,1
770.5579588655382,581.8444574371032,17.754635796480002,MIN,BORDER,1
583.0579588655382,470.73334632599204,177.75463579648,MIN,BORDER,1
708.0579588655382,767.0296426222883,6.5546357964799995,MIN,BORDER,1
801.8079588655382,989.2518648445106,166.55463579648,MIN,BORDER,1
739.3079588655382,63.32593891858471,190.55463579648,MIN,BORDER,1
989.3079588655382,729.9926055852513,110.55463579648,MIN,BORDER,1
512.7454588655382,396.65927225191797,14.55463579648,MIN,BORDER,1
887.7454588655382,618.8814944741403,174.55463579648,MIN,BORDER,1
950.2454588655382,13.943222869202032,78.55463579648001,MIN,BORDER,1
543.9954588655382,680.6098895358685,198.55463579648,MIN,BORDER,1
668.9954588655382,236.1654450914242,22.55463579648,MIN,BORDER,1
856.4954588655382,125.05433398031306,182.55463579648,MIN,BORDER,1
981.4954588655382,458.3876673136464,3.3546357964799967,MIN,BORDER,1
528.3704588655382,88.01729694327611,123.35463579648001,MIN,BORDER,1
590.8704588655382,976.9061858321647,27.354635796479997,MIN,BORDER,1
965.8704588655382,865.7950747210537,187.35463579648,MIN,BORDER,1
809.6204588655382,50.98025990623904,11.354635796479997,MIN,BORDER,1
622.1204588655382,273.2024821284612,171.35463579648,MIN,BORDER,1
997.1204588655382,162.09137101735018,155.35463579648,MIN,BORDER,1
502.97983386553824,828.7580376840167,75.35463579648001,MIN,BORDER,1
752.9798338655382,495.42470435068344,195.35463579648,MIN,BORDER,1
627.9798338655382,9.8279965317534,115.35463579648,MIN,BORDER,1
877.9798338655382,676.49466319842,19.354635796479997,MIN,BORDER,1
690.4798338655382,898.7168854206423,179.35463579647998,MIN,BORDER,1
534.2298338655382,120.93910764286454,1.1146357964800018,MIN,BORDER,1
846.7298338655382,417.2354039391608,25.114635796479988,MIN,BORDER,1
971.7298338655382,972.7909594947163,65.11463579648002,MIN,BORDER,1
518.6048338655382,639.457626161383,185.11463579648,MIN,BORDER,1
643.6048338655382,861.6798483836051,9.114635796480002,MIN,BORDER,1
674.8548338655382,157.97614467990155,193.11463579648,MIN,BORDER,1
612.3548338655382,491.30947801323487,17.11463579648,MIN,BORDER,1
987.3548338655382,367.8526878897781,177.11463579648,MIN,BORDER,1
510.79233386553824,256.74157677866697,97.11463579648002,MIN,BORDER,1
760.7923338655382,923.4082434453335,5.914635796479999,MIN,BORDER,1
698.2923338655382,108.59342863051893,29.91463579648,MIN,BORDER,1
792.0423338655382,330.8156508527411,189.91463579648,MIN,BORDER,1
667.0423338655382,997.4823175194076,109.91463579648,MIN,BORDER,1
917.0423338655382,664.1489841860744,13.914635796479999,MIN,BORDER,1
729.5423338655382,553.0378730749633,173.91463579648,MIN,BORDER,1
979.5423338655382,71.5563915934818,93.91463579648001,MIN,BORDER,1
526.4173338655382,738.2230582601485,37.91463579648,MIN,BORDER,1
901.4173338655382,960.4452804823705,197.91463579648,MIN,BORDER,1
838.9173338655382,182.66750270459295,21.914635796480013,MIN,BORDER,1
557.6673338655382,22.173675544099126,181.91463579648,MIN,BORDER,1
682.6673338655382,355.50700887743244,2.714635796479996,MIN,BORDER,1
995.1673338655382,799.9514533218768,26.714635796479996,MIN,BORDER,1
506.88608386553824,466.6181199885435,146.71463579648002,MIN,BORDER,1
631.8860838655382,762.9144162848398,186.71463579648,MIN,BORDER,1
569.3860838655382,318.4699718403954,10.714635796479996,MIN,BORDER,1
819.3860838655382,985.1366385070619,130.71463579648002,MIN,BORDER,1
944.3860838655382,207.3588607292843,170.71463579648002,MIN,BORDER,1
600.6360838655382,392.54404591446945,194.71463579648002,MIN,BORDER,1
725.6360838655382,948.0996014700249,18.71463579648001,MIN,BORDER,1
975.6360838655382,614.7662681366917,138.71463579648,MIN,BORDER,1
522.5110838655382,170.32182369224722,58.71463579648002,MIN,BORDER,1
772.5110838655382,836.9884903589137,178.71463579648,MIN,BORDER,1
897.5110838655382,5.7127701943048805,7.514635796479993,MIN,BORDER,1
928.7610838655382,450.1572146387492,191.51463579648,MIN,BORDER,1
866.2610838655382,746.4535109350455,15.514635796480007,MIN,BORDER,1
991.2610838655382,302.00906649060107,55.514635796480015,MIN,BORDER,1
514.6985838655382,968.6757331572678,175.51463579648,MIN,BORDER,1
827.1985838655382,42.74980723134195,199.51463579648,MIN,BORDER,1
952.1985838655382,376.0831405646752,23.514635796479993,MIN,BORDER,1
670.9485838655382,598.3053627868974,183.51463579647998,MIN,BORDER,1
608.4485838655382,820.5275850091195,4.314635796480005,MIN,BORDER,1
983.4485838655382,697.0707948856628,164.31463579648,MIN,BORDER,1
780.3235838655382,252.6263504412184,28.31463579647999,MIN,BORDER,1
592.8235838655382,141.51523933010736,188.31463579648,MIN,BORDER,1
717.8235838655382,474.8485726634406,12.314635796480005,MIN,BORDER,1
811.5735838655382,437.81153562640355,172.31463579648,MIN,BORDER,1
936.5735838655382,993.367091181959,36.31463579648,MIN,BORDER,1
749.0735838655382,882.255980070848,196.31463579648,MIN,BORDER,1
999.0735838655382,548.9226467375147,116.31463579648,MIN,BORDER,1
500.53842761553824,67.44116525603329,20.314635796480005,MIN,BORDER,1
875.5384276155382,289.66338747825546,180.31463579648,MIN,BORDER,1
813.0384276155382,622.9967208115887,0.4746357964800012,MIN,BORDER,1
781.7884276155382,18.05844920665055,80.47463579648002,MIN,BORDER,1
656.7884276155382,684.7251158733171,24.47463579648,MIN,BORDER,1
844.2884276155382,906.9473380955394,184.47463579648002,MIN,BORDER,1
969.2884276155382,129.1695603177617,8.474635796480001,MIN,BORDER,1
516.1634276155382,795.8362269844283,128.47463579648002,MIN,BORDER,1
703.6634276155382,981.0214121696133,72.47463579648,MIN,BORDER,1
953.6634276155382,647.68807883628,192.47463579648002,MIN,BORDER,1
797.4134276155382,869.9103010585022,16.474635796480015,MIN,BORDER,1
609.9134276155382,721.7621529103543,176.47463579648002,MIN,BORDER,1
734.9134276155382,277.31770846590973,5.274635796479998,MIN,BORDER,1
984.9134276155382,943.9843751325764,125.27463579648001,MIN,BORDER,1
508.35092761553824,610.6510417992431,45.27463579647999,MIN,BORDER,1
883.3509276155382,499.53993068813196,29.27463579648,MIN,BORDER,1
570.8509276155382,1.140296486028717,149.27463579648003,MIN,BORDER,1
695.8509276155382,334.473629819362,189.27463579648003,MIN,BORDER,1
539.6009276155382,890.0291853749176,13.274635796479998,MIN,BORDER,1
914.6009276155382,778.9180742638064,173.27463579648003,MIN,BORDER,1
977.1009276155382,408.54770389343605,77.27463579648,MIN,BORDER,1
523.9759276155382,297.43659278232496,197.27463579648003,MIN,BORDER,1
648.9759276155382,630.7699261156584,21.27463579648,MIN,BORDER,1
836.4759276155382,519.6588150045473,181.27463579648,MIN,BORDER,1
961.4759276155382,704.8440001897325,2.0746357964799955,MIN,BORDER,1
617.7259276155382,149.2884446341768,26.074635796479996,MIN,BORDER,1
992.7259276155382,25.831654510720057,186.07463579648,MIN,BORDER,1
504.44467761553824,692.4983211773867,106.07463579648,MIN,BORDER,1
754.4446776155382,359.1649878440533,10.07463579648001,MIN,BORDER,1
566.9446776155382,581.3872100662757,170.07463579648,MIN,BORDER,1
785.6946776155382,766.5723952514609,194.07463579648,MIN,BORDER,1
910.6946776155382,322.1279508070163,18.074635796479996,MIN,BORDER,1
598.1946776155382,988.794617473683,138.07463579648,MIN,BORDER,1
723.1946776155382,211.01683969590522,178.07463579647998,MIN,BORDER,1
973.1946776155382,877.6835063625718,98.07463579648001,MIN,BORDER,1
520.0696776155382,544.3501730292386,6.874635796479993,MIN,BORDER,1
551.3196776155382,840.6464693255348,190.87463579648,MIN,BORDER,1
676.3196776155382,13.485975498374387,14.874635796480007,MIN,BORDER,1
863.8196776155382,235.70819772059662,174.87463579648002,MIN,BORDER,1
988.8196776155382,569.04153105393,38.87463579647999,MIN,BORDER,1
512.2571776155382,124.59708660948547,158.87463579648002,MIN,BORDER,1
637.2571776155382,457.93041994281873,198.87463579648002,MIN,BORDER,1
574.7571776155382,754.2267162391151,22.874635796480007,MIN,BORDER,1
949.7571776155382,976.4489384613373,182.87463579648,MIN,BORDER,1
793.5071776155382,198.6711606835595,3.674635796480004,MIN,BORDER,1
731.0071776155382,383.85634586874465,27.67463579647999,MIN,BORDER,1
981.0071776155382,272.74523475763357,147.67463579648,MIN,BORDER,1
527.8821776155382,939.4119014243004,67.67463579648,MIN,BORDER,1
777.8821776155382,606.0785680909671,187.67463579648,MIN,BORDER,1
902.8821776155382,828.3007903131892,11.674635796480004,MIN,BORDER,1
840.3821776155382,9.370749160925811,51.674635796480004,MIN,BORDER,1
715.3821776155382,676.0374158275924,171.67463579648,MIN,BORDER,1
934.1321776155382,120.48186027203695,195.67463579648,MIN,BORDER,1
871.6321776155382,453.8151936053702,19.674635796480004,MIN,BORDER,1
996.6321776155382,750.1114899016666,59.67463579648001,MIN,BORDER,1
502.49155261553824,416.7781565683332,179.67463579648,MIN,BORDER,1
627.4915526155382,972.3337121238887,1.434635796479995,MIN,BORDER,1
939.9915526155382,46.40778619796288,25.434635796479995,MIN,BORDER,1
658.7415526155382,268.63000842018505,185.43463579648,MIN,BORDER,1
596.2415526155382,601.9633417535184,9.43463579648001,MIN,BORDER,1
971.2415526155382,490.8522306424072,169.43463579648,MIN,BORDER,1
518.1165526155382,34.06210718561721,89.43463579648001,MIN,BORDER,1
580.6165526155382,922.9509960745061,193.43463579648,MIN,BORDER,1
705.6165526155382,145.17321829672824,17.43463579648001,MIN,BORDER,1
799.3665526155382,108.13618125969128,177.43463579648,MIN,BORDER,1
834.6473052725196,523.5279363262242,94.853705555968,MIN,SAFE,1
724.6473052725196,70.93534373363167,55.653705555967996,MIN,SAFE,1
944.6473052725196,697.6020104002984,139.653705555968,MIN,SAFE,1
545.8973052725196,384.268677066965,83.653705555968,MIN,SAFE,1
765.8973052725196,279.8242326225205,167.65370555596797,MIN,SAFE,1
655.8973052725196,906.4908992891872,111.65370555596799,MIN,SAFE,1
875.8973052725196,593.1575659558539,44.45370555596801,MIN,SAFE,1
600.8973052725196,175.37978817807613,128.45370555596799,MIN,SAFE,1
820.8973052725196,802.0464548447426,72.45370555596801,MIN,SAFE,1
710.8973052725196,488.7131215114094,156.45370555596799,MIN,SAFE,1
930.8973052725196,59.330405462026704,100.45370555596799,MIN,SAFE,1
573.3973052725196,685.9970721286934,30.56570555596801,MIN,SAFE,1
793.3973052725196,372.66373879536,114.565705555968,MIN,SAFE,1
683.3973052725196,268.21929435091556,58.565705555968,MIN,SAFE,1
903.3973052725196,894.8859610175822,142.56570555596798,MIN,SAFE,1
628.3973052725196,581.5526276842489,86.56570555596801,MIN,SAFE,1
848.3973052725196,163.77484990647122,47.36570555596799,MIN,SAFE,1
738.3973052725196,790.4415165731377,131.365705555968,MIN,SAFE,1
958.3973052725196,477.1081832398045,75.365705555968,MIN,SAFE,1
539.0223052725196,128.96003509165632,159.365705555968,MIN,SAFE,1
759.0223052725196,755.626701758323,103.36570555596798,MIN,SAFE,1
649.0223052725196,442.29336842498964,36.165705555968,MIN,SAFE,1
869.0223052725196,337.84892398054524,120.165705555968,MIN,SAFE,1
594.0223052725196,964.5155906472119,64.165705555968,MIN,SAFE,1
814.0223052725196,651.1822573138786,148.16570555596797,MIN,SAFE,1
