X1,X2,X3,X4,X5,LABEL,TYPE,CLUSTER
53.037010226398706,3.4167366920028783,10.018926886912,33.4601930986982,20.018148299117634,MIN,SAFE,1
78.0370102263987,70.08340335866956,0.0349268869120003,10.603050241555348,9.109057390026724,MIN,SAFE,1
65.5370102263987,36.750070025336214,12.034926886912004,27.745907384412483,38.199966480935814,MIN,SAFE,1
90.5370102263987,25.638958914225107,4.034926886912,1.6234584048206528,27.290875571844904,MIN,SAFE,1
59.287010226398706,92.30562558089177,16.034926886912004,18.766315547677795,16.381784662753994,MIN,SAFE,1
84.2870102263987,58.97229224755844,8.034926886912,35.90917269053493,5.472693753663087,MIN,SAFE,1
71.7870102263987,14.527847803113993,2.4349268869119998,13.052029833392083,34.56360284457218,MIN,SAFE,1
96.7870102263987,81.19451446978066,14.434926886912002,30.19488697624922,23.654511935481267,MIN,SAFE,1
56.162010226398706,47.86118113644733,6.434926886912001,7.337744119106368,12.745421026390355,MIN,SAFE,1
81.1620102263987,10.82414409941029,18.434926886912002,24.480601261963507,0.8445945801093693,MIN,SAFE,1
68.6620102263987,77.49081076607695,10.434926886912002,4.0724379966573885,29.93550367101846,MIN,SAFE,1
93.6620102263987,44.157477432743626,0.8349268869119992,21.215295139514527,19.02641276192755,MIN,SAFE,1
62.412010226398706,33.04636632163252,12.834926886912005,38.35815228237166,8.11732185283664,MIN,SAFE,1
87.4120102263987,99.71303298829918,4.834926886912001,15.501009425228816,37.20823094374573,MIN,SAFE,1
74.9120102263987,66.37969965496585,16.834926886912,32.643866568085954,26.299140034654826,MIN,SAFE,1
99.9120102263987,21.935255210521397,8.834926886912001,9.786723710943104,15.390049125563912,MIN,SAFE,1
50.058494601398706,88.60192187718806,3.2349268869119996,26.92958085380024,4.480958216473006,MIN,SAFE,1
75.0584946013987,55.26858854385473,15.234926886912003,0.3406595710014102,33.5718673073821,MIN,SAFE,1
62.558494601398706,7.120440395706588,7.234926886912,17.483516713858553,22.662776398291182,MIN,SAFE,1
87.5584946013987,73.78710706237325,19.234926886912003,34.62637385671569,11.753685489200274,MIN,SAFE,1
56.308494601398706,40.45377372903992,11.234926886912003,11.769230999572839,3.4892226792829213,MIN,SAFE,1
81.3084946013987,29.34266261792881,1.634926886912,28.912088142429972,32.58013177019201,MIN,SAFE,1
68.8084946013987,96.00932928459547,13.634926886912002,6.0549452852871255,21.671040861101105,MIN,SAFE,1
93.8084946013987,62.67599595126214,5.634926886912001,23.19780242814426,10.761949952010193,MIN,SAFE,1
53.183494601398706,18.231551506817702,17.634926886912,2.789639162838146,39.852859042919285,MIN,SAFE,1
78.1834946013987,84.89821817348435,9.634926886912002,19.932496305695288,28.943768133828378,MIN,SAFE,1
65.6834946013987,51.56488484015104,0.5149268869120007,37.07535344855242,18.034677224737464,MIN,SAFE,1
90.6834946013987,2.1821687907683156,12.514926886912004,14.218210591409575,7.125586315646558,MIN,SAFE,1
59.433494601398706,68.84883545743497,4.514926886912001,31.361067734266705,36.21649540655565,MIN,SAFE,1
84.4334946013987,35.51550212410165,16.514926886912,8.503924877123863,25.307404497464738,MIN,SAFE,1
71.9334946013987,24.404391012990533,8.514926886912,25.646782019980993,14.398313588373828,MIN,SAFE,1
96.9334946013987,91.0710576796572,2.9149268869119993,5.2386187546748815,2.49748714209284,MIN,SAFE,1
51.620994601398706,57.73772434632388,14.914926886912003,22.381475897532013,31.58839623300193,MIN,SAFE,1
76.6209946013987,13.29327990187943,6.914926886912001,39.52433304038916,20.679305323911024,MIN,SAFE,1
