X1,X2,LABEL,TYPE,CLUSTER
511.6058521502596,233.1555529738173,MIN,BORDER,1
432.53659892972934,260.3427689392817,MIN,SAFE,1
478.2945472917271,287.2176558119143,MIN,SAFE,1
380.5134497835393,336.6305564338374,MIN,SAFE,1
453.5085339008784,340.6507727398376,MIN,SAFE,1
397.1450845816156,328.7940544776414,MIN,SAFE,1
421.9310979724643,275.3609375497182,MIN,SAFE,1
391.1986397219314,284.830940816258,MIN,SAFE,1
464.1937238392705,288.85115712225814,MIN,SAFE,1
350.04106559648915,331.63981877569717,MIN,BORDER,2
330.13606414799955,319.4249643414349,MIN,SAFE,2
272.9250057707104,301.9722868256172,MIN,SAFE,2
263.3738987656306,254.59204341036417,MIN,SAFE,2
327.08761338087163,285.64070457394854,MIN,SAFE,2
293.6332380607794,302.90818508077166,MIN,SAFE,2
290.4552025707112,246.42625228452988,MIN,SAFE,2
235.49808608803292,248.63735133713797,MIN,SAFE,2
254.33342073226552,282.75834355539496,MIN,SAFE,2
330.7932783775298,295.6036259570018,MIN,SAFE,2
376.3863256523691,476.96352005461534,MIN,BORDER,3
475.1239649320885,503.53889366946936,MIN,SAFE,3
441.242534964547,455.3570179504916,MIN,SAFE,3
433.7345604960169,484.76180988425835,MIN,SAFE,3
473.713712004391,423.55632084026075,MIN,SAFE,3
446.0064394650071,410.38983189505035,MIN,SAFE,3
424.49243332561184,468.33941760779305,MIN,SAFE,3
461.3845061199072,389.6262351769117,MIN,SAFE,3
455.2867845790746,499.0135999398872,MIN,SAFE,3
495.2659360874487,437.8081108958895,MIN,SAFE,3
518.2966289914397,232.89545912095218,MIN,BORDER,4
494.43177512639363,228.47604173853625,MIN,BORDER,4
579.6590618600692,178.99903051663816,MIN,SAFE,4
531.3400984789885,180.1775418186157,MIN,SAFE,4
549.4106051093114,99.25309908282196,MIN,SAFE,4
534.6792138345916,208.26539451574803,MIN,SAFE,4
560.6064624780984,135.19769379313811,MIN,SAFE,4
509.66858509262295,133.75729109072108,MIN,SAFE,4
606.3065118547845,131.40026848676592,MIN,SAFE,4
502.3028894552631,188.26343880718412,MIN,SAFE,4
510.34567093476653,21.368508003715817,MAJ,SAFE,5
385.34567093476653,421.3685080037158,MAJ,SAFE,5
635.3456709347665,221.36850800371576,MAJ,SAFE,5
229.09567093476653,154.70184133704913,MAJ,SAFE,5
479.09567093476653,554.701841337049,MAJ,SAFE,5
354.09567093476653,354.70184133704913,MAJ,SAFE,5
604.0956709347665,88.0351746703825,MAJ,SAFE,5
291.59567093476653,488.0351746703824,MAJ,SAFE,5
541.5956709347665,288.0351746703825,MAJ,SAFE,5
416.59567093476653,-8.261121625913802,MAJ,SAFE,5
666.5956709347665,391.73887837408614,MAJ,SAFE,5
172.45504593476653,191.73887837408614,MAJ,SAFE,5
422.45504593476653,125.07221170741954,MAJ,SAFE,5
297.45504593476653,525.0722117074196,MAJ,SAFE,5
547.4550459347665,325.07221170741957,MAJ,SAFE,5
234.95504593476653,58.405545040752884,MAJ,SAFE,5
359.95504593476653,258.4055450407528,MAJ,SAFE,5
609.9550459347665,36.18332281853063,MAJ,SAFE,5
203.70504593476653,436.18332281853066,MAJ,SAFE,5
328.70504593476653,169.5166561518639,MAJ,SAFE,5
578.7050459347665,569.5166561518639,MAJ,SAFE,5
266.20504593476653,369.51665615186397,MAJ,SAFE,5
516.2050459347665,102.84998948519734,MAJ,SAFE,5
391.20504593476653,502.84998948519717,MAJ,SAFE,5
641.2050459347665,302.8499894851972,MAJ,SAFE,5
188.08004593476653,13.961100596308427,MAJ,SAFE,5
313.08004593476653,213.96110059630837,MAJ,SAFE,5
250.58004593476653,547.2944339296417,MAJ,SAFE,5
500.58004593476653,347.29443392964174,MAJ,SAFE,5
375.58004593476653,80.62776726297511,MAJ,SAFE,5
625.5800459347665,480.627767262975,MAJ,SAFE,5
469.33004593476653,-18.960710103280064,MAJ,SAFE,5
344.33004593476653,381.0392898967199,MAJ,SAFE,5
594.3300459347665,181.03928989671988,MAJ,SAFE,5
281.83004593476653,114.3726232300533,MAJ,SAFE,5
531.8300459347665,514.3726232300533,MAJ,SAFE,5
656.8300459347665,47.70595656338659,MAJ,SAFE,5
180.26754593476653,447.7059565633865,MAJ,SAFE,5
305.26754593476653,25.483734341164393,MAJ,SAFE,5
555.2675459347665,425.48373434116434,MAJ,SAFE,5
367.76754593476653,558.8170676744976,MAJ,SAFE,5
617.7675459347665,358.8170676744977,MAJ,SAFE,5
211.51754593476653,92.15040100783108,MAJ,SAFE,5
586.5175459347665,3.2615121189421643,MAJ,SAFE,5
274.01754593476653,403.26151211894216,MAJ,SAFE,5
399.01754593476653,136.59484545227545,MAJ,SAFE,5
649.0175459347665,536.5948454522754,MAJ,SAFE,5
195.89254593476653,336.5948454522754,MAJ,SAFE,5
445.89254593476653,69.92817878560885,MAJ,SAFE,5
320.89254593476653,469.9281787856087,MAJ,SAFE,5
570.8925459347665,269.9281787856088,MAJ,SAFE,5
258.39254593476653,-4.145895288465226,MAJ,SAFE,5
508.39254593476653,395.8541047115347,MAJ,SAFE,5
383.39254593476653,195.85410471153472,MAJ,SAFE,5
633.3925459347665,129.18743804486812,MAJ,SAFE,5
227.14254593476653,529.187438044868,MAJ,SAFE,5
477.14254593476653,329.1874380448681,MAJ,SAFE,5
352.14254593476653,62.52077137820146,MAJ,SAFE,5
602.1425459347665,462.5207713782013,MAJ,SAFE,5
539.6425459347665,40.2985491559792,MAJ,SAFE,5
664.6425459347665,240.29854915597915,MAJ,SAFE,5
176.36129593476653,173.6318824893125,MAJ,SAFE,5
426.36129593476653,573.6318824893125,MAJ,SAFE,5
301.36129593476653,373.6318824893125,MAJ,SAFE,5
238.86129593476653,506.96521582264575,MAJ,SAFE,5
363.86129593476653,18.076326933757002,MAJ,SAFE,5
613.8612959347665,418.07632693375695,MAJ,SAFE,5
207.61129593476653,218.07632693375695,MAJ,SAFE,5
457.61129593476653,151.40966026709026,MAJ,SAFE,5
332.61129593476653,551.4096602670902,MAJ,SAFE,5
582.6112959347665,351.40966026709026,MAJ,SAFE,5
270.11129593476653,84.74299360042366,MAJ,SAFE,5
520.1112959347665,484.7429936004235,MAJ,SAFE,5
645.1112959347665,-11.553302695872674,MAJ,SAFE,5
191.98629593476653,388.44669730412727,MAJ,SAFE,5
441.98629593476653,188.4466973041273,MAJ,SAFE,5
316.98629593476653,121.7800306374607,MAJ,SAFE,5
566.9862959347665,521.7800306374606,MAJ,SAFE,5
504.48629593476653,55.11336397079404,MAJ,SAFE,5
379.48629593476653,455.11336397079396,MAJ,SAFE,5
629.4862959347665,255.11336397079396,MAJ,SAFE,5
223.23629593476653,32.89114174857178,MAJ,SAFE,5
348.23629593476653,232.89114174857175,MAJ,SAFE,5
285.73629593476653,566.224475081905,MAJ,SAFE,5
535.7362959347665,366.2244750819051,MAJ,SAFE,5
410.73629593476653,99.5578084152385,MAJ,SAFE,5
660.7362959347665,499.55780841523836,MAJ,SAFE,5
184.17379593476653,299.55780841523836,MAJ,SAFE,5
434.17379593476653,10.668919526349555,MAJ,SAFE,5
309.17379593476653,410.66891952634955,MAJ,SAFE,5
559.1737959347665,210.66891952634953,MAJ,SAFE,5
246.67379593476653,144.00225285968287,MAJ,SAFE,5
496.67379593476653,544.0022528596828,MAJ,SAFE,5
371.67379593476653,344.00225285968287,MAJ,SAFE,5
621.6737959347665,77.33558619301627,MAJ,SAFE,5
215.42379593476653,477.3355861930162,MAJ,SAFE,5
340.42379593476653,-14.022438498341785,MAJ,SAFE,5
590.4237959347665,385.9775615016581,MAJ,SAFE,5
277.92379593476653,185.9775615016582,MAJ,SAFE,5
402.92379593476653,519.3108948349915,MAJ,SAFE,5
652.9237959347665,319.31089483499153,MAJ,SAFE,5
199.79879593476653,52.6442281683249,MAJ,SAFE,5
324.79879593476653,252.64422816832484,MAJ,SAFE,5
574.7987959347665,30.422005946102672,MAJ,SAFE,5
262.29879593476653,430.42200594610256,MAJ,SAFE,5
512.2987959347665,230.42200594610262,MAJ,SAFE,5
387.29879593476653,163.75533927943596,MAJ,SAFE,5
637.2987959347665,563.7553392794359,MAJ,SAFE,5
231.04879593476653,363.75533927943593,MAJ,SAFE,5
481.04879593476653,97.08867261276936,MAJ,SAFE,5
356.04879593476653,497.0886726127692,MAJ,SAFE,5
606.0487959347665,297.08867261276924,MAJ,SAFE,5
293.54879593476653,8.199783723880444,MAJ,SAFE,5
543.5487959347665,408.1997837238804,MAJ,SAFE,5
418.54879593476653,208.1997837238804,MAJ,SAFE,5
668.5487959347665,141.53311705721373,MAJ,SAFE,5
171.47848343476653,541.5331170572136,MAJ,SAFE,5
296.47848343476653,74.8664503905471,MAJ,SAFE,5
546.4784834347665,474.86645039054696,MAJ,SAFE,5
483.97848343476653,0.7923763164730531,MAJ,SAFE,5
358.97848343476653,400.79237631647294,MAJ,SAFE,5
608.9784834347665,200.792376316473,MAJ,SAFE,5
202.72848343476653,134.12570964980634,MAJ,SAFE,5
452.72848343476653,534.1257096498063,MAJ,SAFE,5
327.72848343476653,334.1257096498063,MAJ,SAFE,5
577.7284834347665,67.45904298313974,MAJ,SAFE,5
265.22848343476653,467.45904298313957,MAJ,SAFE,5
515.2284834347665,267.4590429831397,MAJ,SAFE,5
390.22848343476653,45.23682076091748,MAJ,SAFE,5
640.2284834347665,445.2368207609174,MAJ,SAFE,5
187.10348343476653,245.23682076091745,MAJ,SAFE,5
437.10348343476653,178.57015409425077,MAJ,SAFE,5
312.10348343476653,578.5701540942507,MAJ,SAFE,5
562.1034834347665,378.57015409425077,MAJ,SAFE,5
249.60348343476653,111.90348742758417,MAJ,SAFE,5
499.60348343476653,511.903487427584,MAJ,SAFE,5
624.6034834347665,23.01459853869528,MAJ,SAFE,5
218.35348343476653,423.01459853869517,MAJ,SAFE,5
468.35348343476653,223.01459853869522,MAJ,SAFE,5
343.35348343476653,156.34793187202854,MAJ,SAFE,5
593.3534834347665,556.3479318720285,MAJ,SAFE,5
280.85348343476653,356.34793187202854,MAJ,SAFE,5
530.8534834347665,89.68126520536191,MAJ,SAFE,5
405.85348343476653,489.6812652053618,MAJ,SAFE,5
655.8534834347665,289.68126520536185,MAJ,SAFE,5
