X1,X2,LABEL,TYPE,CLUSTER
422.72966243326664,333.93799947770276,MIN,SAFE,1
362.72966243326664,316.16022169992493,MIN,SAFE,1
482.72966243326664,422.8268883665916,MIN,SAFE,1
332.72966243326664,369.4935550332583,MIN,SAFE,1
452.72966243326664,298.38244392214716,MIN,SAFE,1
392.72966243326664,405.04911058881385,MIN,SAFE,1
512.7296624332666,351.71577725548053,MIN,SAFE,1
437.72966243326664,399.12318466288787,MIN,SAFE,1
377.72966243326664,345.7898513295546,MIN,SAFE,1
497.72966243326664,328.0120735517768,MIN,SAFE,1
467.72966243326664,381.34540688511015,MIN,SAFE,1
407.72966243326664,310.234295773999,MIN,SAFE,1
310.22966243326664,363.5676291073323,MIN,SAFE,1
430.22966243326664,286.5305920702953,MIN,SAFE,1
370.22966243326664,393.197258736962,MIN,SAFE,1
490.22966243326664,339.8639254036287,MIN,SAFE,1
340.22966243326664,322.0861476258509,MIN,SAFE,1
460.22966243326664,428.75281429251754,MIN,SAFE,1
400.22966243326664,375.41948095918417,MIN,SAFE,1
445.22966243326664,357.64170318140646,MIN,SAFE,1
385.22966243326664,284.55528342831997,MIN,SAFE,1
505.22966243326664,391.22195009498665,MIN,SAFE,1
355.22966243326664,337.88861676165334,MIN,SAFE,1
475.22966243326664,320.11083898387557,MIN,SAFE,1
415.22966243326664,426.77750565054225,MIN,SAFE,1
535.2296624332666,373.4441723172089,MIN,SAFE,1
426.47966243326664,408.9997278727644,MIN,SAFE,1
366.47966243326664,355.6663945394311,MIN,SAFE,1
486.47966243326664,296.4071352801719,MIN,SAFE,1
336.47966243326664,403.0738019468385,MIN,SAFE,1
456.47966243326664,349.7404686135052,MIN,SAFE,1
396.47966243326664,331.9626908357274,MIN,SAFE,1
321.47966243326664,385.29602416906073,MIN,SAFE,1
441.47966243326664,314.18491305794964,MIN,SAFE,1
381.47966243326664,420.8515797246163,MIN,SAFE,1
501.47966243326664,367.51824639128296,MIN,SAFE,1
471.47966243326664,397.1478760209126,MIN,SAFE,1
411.47966243326664,343.81454268757926,MIN,SAFE,1
433.97966243326664,379.3700982431348,MIN,SAFE,1
373.97966243326664,308.2589871320237,MIN,SAFE,1
493.97966243326664,414.92565379869035,MIN,SAFE,1
343.97966243326664,361.59232046535703,MIN,SAFE,1
403.97966243326664,389.24664145301136,MIN,SAFE,1
523.9796624332666,335.91330811967805,MIN,SAFE,1
328.97966243326664,318.1355303419002,MIN,SAFE,1
