X1,X2,X3,X4,X5,LABEL,TYPE,CLUSTER
16.03216104209423,3.0821115572611513,7.379665338368002,-0.5686870032890678,-1.985202011845646,MIN,BORDER,1
-6.467838957905769,-1.362332887183293,-0.6203346616320005,10.859884425282353,5.287525260881627,MIN,BORDER,1
-1.4678389579057693,-7.288258813109218,13.139665338368003,1.8802925885476585,0.6594260873279145,MIN,BORDER,1
-2.7178389579057693,-4.325295850146256,6.739665338368006,15.757843608955824,-6.613301185399365,MIN,BORDER,1
4.782161042094231,4.5635930387426304,-1.260334661632001,-12.813584962472738,-0.3323094498621737,MIN,BORDER,1
4.269617153331637,-2.508899399541625,-4.959586400665601,-3.809470183249324,-0.6160076644380486,MIN,SAFE,1
2.3946171533316374,1.6886314646559075,-0.15958640066560115,-1.1855634777099655,-4.748239069396726,MIN,SAFE,1
-5.105382846668363,-0.5335907575663168,-5.279586400665599,4.528722236575744,-1.1118754330330904,MIN,SAFE,1
-0.10538284666836262,5.39233516835961,-1.279586400665601,1.6715793794328881,7.979033657876002,MIN,SAFE,1
5.128992153331637,-5.718775942751499,1.1204135993344022,5.75321203249411,0.21043861655368978,MIN,SAFE,1
6.378992153331637,2.429372205396647,-2.079586400665602,-4.450869600158946,-3.42592501980995,MIN,SAFE,1
-1.1210078466683626,0.20714998317442612,-7.6795864006656,-0.3692369470977208,-0.2854291520413532,MIN,SAFE,1
-4.246007846668363,-5.224948782257672,0.3204135993344015,-6.0835226613834354,-2.103610970223172,MIN,SAFE,1
2.0039921533316374,5.145421588112697,4.800413599334403,-4.859032865465068,-0.8263758086904893,MIN,SAFE,1
-2.9960078466683626,-1.521245078553971,-3.1995864006656016,3.7123957059635004,-6.280921263235946,MIN,SAFE,1
-2.6835078466683626,7.093295387838348,-1.1994584006656006,-1.8019733069477828,-0.4957972962937951,MIN,SAFE,1
4.816492153331637,4.130332424875387,-2.7994584006656007,3.912312407337928,3.1405663400698414,MIN,SAFE,1
0.2852421533316374,1.9081102026531638,3.6005415993344014,-3.4346263681722733,1.3223845218880204,MIN,SAFE,1
-7.214757846668363,-0.31411201956905943,-0.3994584006655999,2.2796593461134385,6.281062207838435,MIN,SAFE,1
-2.2147578466683626,3.8834188446284723,2.4805415993344027,0.6470062848889468,-4.6280287012524735,MIN,SAFE,1
-1.5897578466683626,0.9204558816655095,-2.3194584006656003,-2.618299837560029,7.603376257425214,MIN,SAFE,1
-4.402257846668363,-3.030161402285109,-1.8394584006656,0.005606867979328634,1.6529630342847157,MIN,SAFE,1
3.0977421533316374,1.4142830421593389,-3.4394584006656004,5.719892582265038,4.793458902053311,MIN,SAFE,1
1.8477421533316374,-8.215346587470293,2.960541599334403,1.230096663897693,2.9752770838714926,MIN,SAFE,1
-0.6522578466683626,2.895764523640818,5.360541599334403,4.087239521040551,-4.29745018885578,MIN,SAFE,1
1.2227421533316374,0.6735423014185948,1.3605415993344017,8.168872174101775,0.6612274970946341,MIN,SAFE,1
2.4727421533316374,6.59946822734452,-5.3594584006656,-2.0352094585512814,-2.9751361392690034,MIN,SAFE,1
-5.027257846668363,3.554200737632587,-6.9594584006656,3.679076255734428,0.16535972849959446,MIN,SAFE,1
5.031335903331637,-0.8902437068118574,-4.5594584006656005,2.0464231945099387,1.983541546681411,MIN,SAFE,1
-3.7186640966683626,-6.075428891997042,1.840541599334402,3.270912990428305,3.305855596268188,MIN,SAFE,1
3.1563359033316374,-0.14950296607111668,-7.279458400665599,-2.6766088754609028,2.7649089396190507,MIN,SAFE,1
1.9063359033316374,-4.840860990762474,0.7205415993344011,-7.166404793828249,0.9467271214372319,MIN,SAFE,1
-0.5936640966683626,-0.39641654631803025,-0.8794584006656003,-4.3092619366853935,-5.003686101703262,MIN,SAFE,1
0.3438359033316374,-1.137157287058771,-2.4794584006656004,-0.2276292836241689,-1.3673224653396265,MIN,SAFE,1
4.093835903331637,2.5665464166449325,-1.9034584006655997,3.8540033694370535,-7.317735688480123,MIN,SAFE,1
-4.031164096668363,3.8011143178794993,0.49654159933440134,5.07849316535542,4.913669270197563,MIN,SAFE,1
-1.5311640966683626,1.5788920956572805,6.896541599334403,0.5886972469880747,3.095487452015746,MIN,SAFE,1
-2.3124140966683626,-4.347033830268647,-1.4234584006655993,-2.9098450270644016,-2.8549257711247513,MIN,SAFE,1
1.4375859033316374,-6.56925605249087,-3.0234584006655996,2.804440687221308,0.2855700966438457,MIN,SAFE,1
26.679263430647552,-6.776369744060926,-42.16324541923328,-19.27609920815196,-38.34208418790576,MAJ,SAFE,2
-27.070736569352448,-16.33192529961648,9.436754580766735,17.581043648990878,24.203370357548785,MAJ,SAFE,2
15.929263430647552,41.00140803371683,-24.963245419233278,-38.582221657131555,0.7488249030033303,MAJ,SAFE,2
-5.570736569352448,12.33474136705017,26.63675458076673,-1.725078799988697,-22.70572055154213,MAJ,SAFE,2
37.42926343064755,-25.88748085517204,-7.7632454192332805,35.132064057154146,39.839733993912425,MAJ,SAFE,2
-32.44573656935245,31.44585247816127,-31.843245419233284,-14.010793085702982,16.385188539366954,MAJ,SAFE,2
10.554263430647552,2.77918581149461,19.756754580766735,22.846349771439854,-7.069356915178486,MAJ,SAFE,2
-10.945736569352448,-38.628221595912784,-14.643245419233281,-26.296507371417267,-30.52390236972394,MAJ,SAFE,2
32.05426343064755,18.705111737420548,36.95675458076673,10.560635485725573,32.02155217573059,MAJ,SAFE,2
-21.695736569352448,-9.96155492924611,2.5567545807667287,-33.31691553468258,8.567006721185141,MAJ,SAFE,2
21.304263430647552,-19.517110484801666,-38.72324541923328,3.54022732246026,-14.887538733360307,MAJ,SAFE,2
-0.195736569352448,37.81622284853165,12.876754580766738,40.39737017960312,-40.47431559286444,MAJ,SAFE,2
42.80426343064755,9.14955618186499,-21.52324541923328,-8.745486963254,22.071138952590104,MAJ,SAFE,2
-42.69183031935245,-29.07266604035722,30.076754580766735,28.11165589388883,-1.3834065019553403,MAJ,SAFE,2
