X1,X2,X3,X4,X5,LABEL,TYPE,CLUSTER
393.8973044604063,392.18553664740915,230.25887173836801,188.16624514241954,154.10510010758335,MIN,SAFE,1
438.8973044604063,427.7410922029647,202.258871738368,228.16624514241954,179.5596455621288,MIN,SAFE,1
468.8973044604063,356.62998109185355,244.81887173836802,176.7376737138481,163.36129845469077,MIN,SAFE,1
401.3973044604063,368.4818329437054,166.41887173836798,165.30910228527668,236.2538604381619,MIN,SAFE,1
362.0223044604063,336.8768946721005,200.018871738368,182.45195942813382,194.28541565979972,MIN,SAFE,1
452.0223044604063,372.4324502276561,158.023351738368,222.45195942813382,219.7399611143452,MIN,SAFE,1
377.0223044604063,402.06207985728565,174.823351738368,232.24787779548075,168.83087020525426,MIN,SAFE,1
347.0223044604063,330.95096874617457,202.82335173836802,212.24787779548078,241.72343218872535,MIN,SAFE,1
407.0223044604063,384.2843020795079,219.62335173836803,200.81930636690933,165.35979582508898,MIN,SAFE,1
429.5223044604063,366.5065243017301,191.623351738368,240.81930636690933,190.81434127963442,MIN,SAFE,1
485.7723044604063,352.0209275939112,178.183351738368,206.53359208119505,196.59946524657659,MIN,SAFE,1
380.7723044604063,310.5394461124297,194.98335173836801,195.1050206526236,209.3267379738493,MIN,SAFE,1
448.2723044604063,320.41598932230625,187.143351738368,250.61522473425626,202.38458921351875,MIN,SAFE,1
421.0848044604063,350.04561895193586,164.743351738368,179.18665330568484,176.93004375897328,MIN,SAFE,1
496.0848044604063,326.34191524823217,170.343351738368,227.75808187711343,211.64078756062617,MIN,SAFE,1
368.5848044604063,389.55179179144204,190.503351738368,216.32951044854198,220.8969859077336,MIN,SAFE,1
398.5848044604063,371.77401401366427,263.303351738368,184.90093901997056,208.1697131804609,MIN,SAFE,1
443.5848044604063,353.9962362358865,224.10335173836802,224.90093901997056,242.8804569821138,MIN,SAFE,1
364.8348044604063,365.84808808773835,145.70335173836799,202.0437961628277,179.24409334575012,MIN,SAFE,1
394.8348044604063,324.3666066062569,201.703351738368,162.04379616282768,163.04574623831212,MIN,SAFE,1
439.8348044604063,306.5888288284791,160.263351738368,191.83971453017463,188.50029169285756,MIN,SAFE,1
387.3348044604063,380.91896143021665,210.66335173836802,248.98257167303177,232.15168162523926,MIN,SAFE,1
422.9598044604063,321.65970217095736,214.695351738368,237.55400024446033,244.87895435251198,MIN,SAFE,1
482.9598044604063,374.99303550429073,242.695351738368,217.55400024446035,168.5153179888756,MIN,SAFE,1
437.9598044604063,337.46217130675984,203.49535173836802,166.12542881588894,228.680607245074,MIN,SAFE,1
407.9598044604063,408.5732824178709,192.295351738368,174.6968573873175,177.77151633598302,MIN,SAFE,1
430.4598044604063,402.64735649194506,181.095351738368,214.6968573873175,199.7549874103632,MIN,SAFE,1
460.4598044604063,384.8695787141673,225.89535173836802,183.26828595874605,187.02771468309047,MIN,SAFE,1
325.4598044604063,367.0918009363895,197.89535173836802,223.26828595874605,212.48226013763593,MIN,SAFE,1
381.7098044604063,353.2646404425623,184.455351738368,187.52484572550992,230.99465683185085,MIN,SAFE,1
434.2098044604063,311.78315896108086,201.255351738368,176.09627429693847,240.25085517895826,MIN,SAFE,1
404.2098044604063,341.4127885907105,187.815351738368,204.66770286836703,189.34176426986733,MIN,SAFE,1
449.2098044604063,376.968344146266,176.61535173836802,244.66770286836703,214.79630972441282,MIN,SAFE,1
368.1160544604063,322.9765745989409,179.975351738368,200.1779069499997,242.56490476573512,MIN,SAFE,1
338.1160544604063,376.30990793227426,207.975351738368,180.1779069499997,166.20126840209875,MIN,SAFE,1
518.1160544604063,358.5321301544965,168.77535173836802,220.17790694999968,191.6558138566442,MIN,SAFE,1
443.1160544604063,392.11237706807674,196.77535173836802,208.74933552142826,255.29217749300787,MIN,SAFE,1
413.1160544604063,303.2234881791878,213.57535173836803,228.74933552142826,200.9120122037517,MIN,SAFE,1
439.3660544604063,368.40867336437304,149.735351738368,185.89219266428543,197.44093782358635,MIN,SAFE,1
461.8660544604063,336.8037350927681,183.33535173836802,203.03504980714257,155.5489905522251,MIN,SAFE,1
416.8660544604063,348.6555869446199,214.24735173836802,172.8309681744895,241.16882526296894,MIN,SAFE,1
392.4910544604063,396.0629943520274,203.047351738368,241.40239674591805,215.71427980842347,MIN,SAFE,1
377.4910544604063,378.2852165742496,247.84735173836802,209.97382531734664,199.51593270098545,MIN,SAFE,1
459.9910544604063,405.2811013479121,197.447351738368,158.54525388877522,196.04485832082014,MIN,SAFE,1
384.9910544604063,328.24406431087505,189.607351738368,187.11668246020378,145.13576741172923,MIN,SAFE,1
354.9910544604063,381.5773976442084,234.40735173836802,167.11668246020378,208.7721310480929,MIN,SAFE,1
426.2410544604063,393.42924949606027,223.20735173836803,175.68811103163236,167.1192384861094,MIN,SAFE,1
501.2410544604063,338.1206075207516,228.80735173836803,224.25953960306094,201.82998228776233,MIN,SAFE,1
411.2410544604063,373.6761630763072,200.807351738368,251.198315113265,227.28452774230777,MIN,SAFE,1
388.7410544604063,367.7502371503813,220.96735173836802,148.34117225612215,185.63163518032428,MIN,SAFE,1
478.7410544604063,344.04653344667753,192.967351738368,188.34117225612215,211.08618063486975,MIN,SAFE,1
451.5535544604063,389.47863221210963,170.56735173836802,236.9126008275507,182.16056080015898,MIN,SAFE,1
436.5535544604063,371.7008544343319,218.72735173836801,205.4840293989793,169.43328807288626,MIN,SAFE,1
346.5535544604063,353.9230766565541,190.72735173836801,245.4840293989793,204.14403187453917,MIN,SAFE,1
504.0535544604063,377.6267803602578,213.12735173836802,162.62688654183643,187.94568476710114,MIN,SAFE,1
414.0535544604063,359.84900258248,173.927351738368,192.42280490918338,213.4002302216466,MIN,SAFE,1
455.3035544604063,298.3949559432482,188.487351738368,200.99423348061197,222.65642856875405,MIN,SAFE,1
380.3035544604063,345.8023633506556,205.28735173836802,220.99423348061194,171.74733765966312,MIN,SAFE,1
447.8035544604063,357.65421520250743,199.68735173836802,146.7085191948977,165.6466614763423,MIN,SAFE,1
357.8035544604063,337.90112878275437,158.919351738368,186.70851919489766,191.10120693088777,MIN,SAFE,1
393.4285544604063,331.97520285682845,164.519351738368,215.27994776632625,225.81195073254068,MIN,SAFE,1
468.4285544604063,397.16038804201366,209.319351738368,223.8513763377548,235.06814907964812,MIN,SAFE,1
