X1,X2,X3,X4,X5,LABEL,TYPE,CLUSTER
378.7474362552166,404.5773150629625,219.60161056358402,244.25726598793085,219.57911019239825,MIN,SAFE,1
408.7474362552166,345.31805580370326,152.401610563584,191.19604149813495,206.85183746512553,MIN,SAFE,1
386.2474362552166,374.9476854333329,161.361610563584,219.7674700695635,177.92621763041478,MIN,SAFE,1
427.4974362552166,319.6390434580243,206.16161056358402,228.33889864099206,187.1824159775222,MIN,SAFE,1
487.4974362552166,372.9723767913576,222.96161056358403,196.91032721242064,250.81877961388585,MIN,SAFE,1
389.9974362552166,388.77484592716,203.921610563584,182.62461292670636,218.4220853990098,MIN,SAFE,1
420.0029294192791,353.2192903716045,237.52161056358403,172.42053129405332,227.67828374611724,MIN,SAFE,1
435.0029294192791,418.40447555678963,198.32161056358402,240.99195986548187,198.7526639114065,MIN,SAFE,1
465.0029294192791,341.3674385197526,246.481610563584,209.56338843691043,186.02539118413378,MIN,SAFE,1
427.5029294192791,305.8118829641971,179.281610563584,169.56338843691043,173.29811845686106,MIN,SAFE,1
502.5029294192791,405.894187490946,184.881610563584,206.7062455797676,208.00886225851394,MIN,SAFE,1
363.7529294192791,382.19048378724233,201.681610563584,195.27767415119615,229.9923333328941,MIN,SAFE,1
513.7529294192791,394.0423356390942,188.241610563584,215.27767415119615,179.0832424238032,MIN,SAFE,1
438.7529294192791,322.9312245279831,233.04161056358402,203.84910272262474,239.24853168000158,MIN,SAFE,1
511.0517866909504,782.0938624905818,356.41282887680006,316.686031490143,292.0390968079368,MIN,SAFE,2
500.8955366909504,698.1432452066313,264.5728288768,296.27786822483694,232.53496457653182,MIN,SAFE,2
550.8955366909504,764.8099118732979,304.57282887680003,267.7064396534084,323.4440554856227,MIN,SAFE,2
475.8955366909504,742.5876896510757,248.5728288768,324.8492967962655,354.84901416330865,MIN,SAFE,2
463.3955366909504,712.958060021446,352.57282887680003,279.95133761259206,336.66719598149047,MIN,SAFE,2
457.1455366909504,727.7728748362609,296.5728288768,349.33909271463284,295.3448819319037,MIN,SAFE,2
482.1455366909504,683.3284303918165,365.37282887680004,304.4411335309594,277.16306375008554,MIN,SAFE,2
469.6455366909504,783.3402849532823,269.3728288768,247.29827638810224,258.98124556826735,MIN,SAFE,2
494.6455366909504,761.1180627310601,333.37282887680004,371.74642299368327,254.02256788231693,MIN,SAFE,2
504.0205366909504,738.895840508838,293.3728288768,228.88928013654038,290.3862042459533,MIN,SAFE,2
429.0205366909504,731.4884331014305,277.3728288768,298.2770352385812,326.7498406095896,MIN,SAFE,2
541.5205366909504,724.0810256940231,322.17282887680005,281.9505046263363,230.88207201454836,MIN,SAFE,2
452.4580366909504,780.8711491508133,258.1728288768,261.5423413610302,275.51017118810205,MIN,SAFE,2
527.4580366909504,758.648926928591,206.9728288768,318.68519850388736,311.8738075517384,MIN,SAFE,2
142.52848429605365,460.8320490189092,485.743268921344,450.44900169035947,483.6501407358828,MIN,SAFE,3
161.27848429605365,438.609826796687,469.743268921344,491.2653282209717,520.0137770995192,MIN,SAFE,3
186.27848429605365,542.3135305003907,533.743268921344,434.1224710781146,496.87328123175064,MIN,SAFE,3
136.27848429605365,475.646863833724,453.743268921344,519.8367567924003,442.3278266862961,MIN,SAFE,3
157.37223429605365,480.5851354386623,490.543268921344,456.2799054804469,577.4142278883999,MIN,SAFE,3
132.37223429605365,569.4740243275512,514.543268921344,468.5248034396306,499.7282774751766,MIN,SAFE,3
169.87223429605365,537.3752588954524,458.543268921344,525.6676605824878,536.091913838813,MIN,SAFE,3
194.87223429605365,515.1530366732302,527.343268921344,480.7697013988143,517.9100956569948,MIN,SAFE,3
166.74723429605365,507.7456292658228,575.343268921344,505.2594973171816,458.4059634255898,MIN,SAFE,3
191.74723429605365,455.89377741397095,479.343268921344,448.1166401743245,453.4472857396394,MIN,SAFE,3
147.99723429605365,481.9568775511451,508.143268921344,511.0904011072691,521.2158807809618,MIN,SAFE,3
127.68473429605365,541.2161368104045,476.143268921344,580.4781562093099,479.89356673137496,MIN,SAFE,3
115.18473429605365,518.9939145881822,540.143268921344,523.3352990664528,461.7117485495568,MIN,SAFE,3
158.93473429605365,449.8581121190464,560.175268921344,535.5801970256364,474.93488904542454,MIN,SAFE,3
493.96896390244365,664.6733053914451,168.55757094912002,122.44651505226722,329.84096287147025,MAJ,SAFE,4
343.96896390244365,264.6733053914451,648.55757094912,465.30365790940994,111.65914468965201,MAJ,SAFE,4
643.9689639024436,864.673305391445,328.5575709491201,57.14039260328764,693.4773265078339,MAJ,SAFE,4
58.03146390244365,564.6733053914452,104.55757094911996,399.9975354604305,475.2955083260157,MAJ,SAFE,4
358.03146390244365,120.22886094700067,584.55757094912,742.8546783175732,257.1136901441975,MAJ,SAFE,4
