X1,X2,LABEL,TYPE,CLUSTER
233.91603862855274,209.69130430492393,MIN,SAFE,1
57.44877585896866,48.5185203687963,MIN,SAFE,1
232.06103598282994,131.4326696154792,MIN,SAFE,1
123.85587472827804,118.74064368102475,MIN,SAFE,1
293.243377053984,208.8460550999294,MIN,SAFE,1
183.23992151021147,158.2232555161229,MIN,SAFE,1
122.05758043905743,80.80987003167269,MIN,SAFE,1
280.99556716845274,185.29780579502082,MIN,SAFE,1
226.8929865411768,178.9517928277936,MIN,SAFE,1
170.93540326817805,94.34714517112165,MIN,SAFE,1
-26.164898092729246,86.46695858628594,MIN,SAFE,1
-56.69867468929803,276.32375577495617,MIN,SAFE,1
-78.06507442608621,169.49248036025273,MIN,SAFE,1
-111.41679625612213,358.4336716396639,MIN,SAFE,1
3.4547668821517306,33.66040156829763,MIN,SAFE,1
-105.98147625149645,197.88023329771295,MIN,SAFE,1
-51.26335468467235,115.77031743300529,MIN,SAFE,1
-76.16124081430686,307.45832644019373,MIN,SAFE,1
-175.9819977171719,-14.133343543084159,MIN,SAFE,1
-365.9819977171719,12.533323123582464,MIN,SAFE,1
-57.23199771717191,21.42221201247139,MIN,SAFE,1
-247.2319977171719,-31.911121320861945,MIN,SAFE,1
-152.2319977171719,-5.244454654195272,MIN,SAFE,1
-104.73199771717191,-23.022232431973034,MIN,SAFE,1
-294.7319977171719,3.644434234693585,MIN,SAFE,1
-199.7319977171719,33.274063864323224,MIN,SAFE,1
-99.7223183233256,-240.49619572030198,MIN,SAFE,1
-19.642689655297403,-166.62673303892626,MIN,SAFE,1
-103.71742568774148,-339.0870179516735,MIN,SAFE,1
-50.11398620491376,-231.64269209717864,MIN,SAFE,1
-46.11887884049788,-133.0518698658071,MIN,SAFE,1
-8.897009739950882,-95.20153261586015,MIN,SAFE,1
-92.971745772395,-267.6618175286074,MIN,SAFE,1
-72.06896700717635,-174.5646307527905,MIN,SAFE,1
200.1570306070588,-107.31644725804742,MIN,SAFE,1
107.62614274697285,-73.05063480692772,MIN,SAFE,1
77.90576517775503,-33.14539836933233,MIN,SAFE,1
215.9447207145291,-166.39838282156748,MIN,SAFE,1
133.8633484507538,-117.7500460260043,MIN,SAFE,1
24.6456233385872,-5.436911186688491,MIN,SAFE,1
157.45982107720596,-145.8811578111454,MIN,SAFE,1
111.95175340051784,-46.893985810029946,MIN,SAFE,1
-276.4945033378899,48.545054475250836,MAJ,SAFE,6
153.5054966621101,-333.67716774697135,MAJ,SAFE,6
368.5054966621101,-47.010501080304714,MAJ,SAFE,6
-330.2445033378899,-365.5290195988232,MAJ,SAFE,6
99.75549666211009,207.80431373451003,MAJ,SAFE,6
-115.24450333788991,-78.86235293215655,MAJ,SAFE,6
314.7554966621101,-174.4179084877121,MAJ,SAFE,6
-222.7445033378899,398.91542484562115,MAJ,SAFE,6
-7.74450333788991,-269.97346404326765,MAJ,SAFE,6
422.2554966621101,303.35986929006555,MAJ,SAFE,6
-417.5882533378899,16.693202623398943,MAJ,SAFE,6
12.41174666211009,-397.38087145067504,MAJ,SAFE,6
-202.5882533378899,175.95246188265824,MAJ,SAFE,6
227.4117466621101,-110.71420478400842,MAJ,SAFE,6
-310.0882533378899,-206.26976033956396,MAJ,SAFE,6
119.91174666211009,367.06357299376924,MAJ,SAFE,6
-95.08825333788991,80.39690632710264,MAJ,SAFE,6
334.9117466621101,-301.82531589511945,MAJ,SAFE,6
-363.8382533378899,271.50801743821364,MAJ,SAFE,6
-148.8382533378899,-407.99815540129237,MAJ,SAFE,6
281.1617466621101,165.33517793204092,MAJ,SAFE,6
-256.3382533378899,-121.3314887346257,MAJ,SAFE,6
173.6617466621101,-216.8870442901812,MAJ,SAFE,6
-41.33825333788991,356.44628904315203,MAJ,SAFE,6
388.6617466621101,69.7796223764854,MAJ,SAFE,6
-390.7132533378899,-312.4425998457368,MAJ,SAFE,6
39.28674666211009,260.89073348759644,MAJ,SAFE,6
254.2867466621101,-344.29445169758867,MAJ,SAFE,6
-283.2132533378899,229.03888163574462,MAJ,SAFE,6
146.7867466621101,-57.62778503092199,MAJ,SAFE,6
361.7867466621101,420.14999274685573,MAJ,SAFE,6
-336.9632533378899,133.4833260801891,MAJ,SAFE,6
93.03674666211009,-248.7388961420331,MAJ,SAFE,6
308.0367466621101,37.92777052463351,MAJ,SAFE,6
-229.4632533378899,-376.1463035494405,MAJ,SAFE,6
200.5367466621101,197.1870297838928,MAJ,SAFE,6
415.5367466621101,-185.0351924383294,MAJ,SAFE,6
-404.1507533378899,388.2981408950038,MAJ,SAFE,6
25.84924666211009,101.63147422833721,MAJ,SAFE,6
-189.1507533378899,-280.5907479938849,MAJ,SAFE,6
240.8492466621101,292.7425853394482,MAJ,SAFE,6
133.3492466621101,-418.61543935190963,MAJ,SAFE,6
348.3492466621101,-131.94877268524297,MAJ,SAFE,6
-350.4007533378899,-227.50432824079851,MAJ,SAFE,6
79.59924666211009,345.82900509253477,MAJ,SAFE,6
-135.4007533378899,59.16233842586817,MAJ,SAFE,6
294.5992466621101,-323.0598837963541,MAJ,SAFE,6
-242.9007533378899,250.27344953697917,MAJ,SAFE,6
187.0992466621101,-36.39321712968743,MAJ,SAFE,6
-27.90075333788991,-354.91173564820593,MAJ,SAFE,6
402.0992466621101,218.42159768512738,MAJ,SAFE,6
-377.2757533378899,-68.24506898153928,MAJ,SAFE,6
52.72424666211009,-163.80062453709482,MAJ,SAFE,6
-162.2757533378899,409.53270879623835,MAJ,SAFE,6
267.7242466621101,122.86604212957178,MAJ,SAFE,6
-269.7757533378899,-259.35618009265033,MAJ,SAFE,6
160.2242466621101,313.97715324068275,MAJ,SAFE,6
-54.77575333788991,27.310486574016178,MAJ,SAFE,6
375.2242466621101,-386.7635875000578,MAJ,SAFE,6
-323.5257533378899,186.56974583327556,MAJ,SAFE,6
-108.52575333788991,-195.65247638894667,MAJ,SAFE,6
321.4742466621101,377.68085694438656,MAJ,SAFE,6
-216.0257533378899,91.01419027771998,MAJ,SAFE,6
213.9742466621101,-291.20803194450224,MAJ,SAFE,6
-1.0257533378899097,282.12530138883096,MAJ,SAFE,6
428.9742466621101,-4.5413652778355775,MAJ,SAFE,6
-428.5062220878899,-422.1545340021154,MAJ,SAFE,6
1.4937779121100903,151.17879933121785,MAJ,SAFE,6
-213.5062220878899,-135.48786733544873,MAJ,SAFE,6
216.4937779121101,-231.04342289100427,MAJ,SAFE,6
-321.0062220878899,342.28991044232896,MAJ,SAFE,6
323.9937779121101,246.73435488677333,MAJ,SAFE,6
-374.7562220878899,-39.93231177989317,MAJ,SAFE,6
55.24377791211009,-358.4508302984117,MAJ,SAFE,6
-159.7562220878899,214.88250303492154,MAJ,SAFE,6
270.2437779121101,-71.78416363174502,MAJ,SAFE,6
-267.2562220878899,-167.33971918730057,MAJ,SAFE,6
162.7437779121101,405.99361414603266,MAJ,SAFE,6
377.7437779121101,-262.89527474285615,MAJ,SAFE,6
-401.6312220878899,310.43805859047706,MAJ,SAFE,6
-186.6312220878899,-390.30268215026354,MAJ,SAFE,6
-294.1312220878899,-103.63601548359688,MAJ,SAFE,6
135.8687779121101,-199.19157103915242,MAJ,SAFE,6
-79.13122208788991,374.14176229418075,MAJ,SAFE,6
350.8687779121101,87.47509562751414,MAJ,SAFE,6
-347.8812220878899,-294.747126594708,MAJ,SAFE,6
82.11877791211009,278.58620673862515,MAJ,SAFE,6
297.1187779121101,-400.9199661008808,MAJ,SAFE,6
-240.3812220878899,172.4133672324524,MAJ,SAFE,6
-25.38122208788991,-209.8088549897697,MAJ,SAFE,6
404.6187779121101,363.5244783435635,MAJ,SAFE,6
-415.0687220878899,76.8578116768969,MAJ,SAFE,6
14.93127791211009,-305.36441054532526,MAJ,SAFE,6
-200.0687220878899,267.9689227880079,MAJ,SAFE,6
229.9312779121101,-18.697743878658606,MAJ,SAFE,6
-307.5687220878899,-337.2162623971771,MAJ,SAFE,6
122.43127791211009,236.1170709361561,MAJ,SAFE,6
-92.56872208788991,-50.549595730510454,MAJ,SAFE,6
337.4312779121101,-146.10515128606602,MAJ,SAFE,6
-361.3187220878899,427.2281820472672,MAJ,SAFE,6
68.68127791211009,140.5615153806006,MAJ,SAFE,6
-146.3187220878899,-241.66070684162156,MAJ,SAFE,6
283.6812779121101,331.6726264917116,MAJ,SAFE,6
-253.8187220878899,45.005959825045,MAJ,SAFE,6
176.1812779121101,-369.06811424902895,MAJ,SAFE,6
391.1812779121101,-82.40144758236231,MAJ,SAFE,6
-388.1937220878899,-177.95700313791787,MAJ,SAFE,6
41.80627791211009,395.3763301954153,MAJ,SAFE,6
-173.1937220878899,108.7096635287487,MAJ,SAFE,6
256.8062779121101,-273.5125586934734,MAJ,SAFE,6
-280.6937220878899,299.8207746398597,MAJ,SAFE,6
149.3062779121101,13.154107973193197,MAJ,SAFE,6
-65.69372208788991,-411.53725005149806,MAJ,SAFE,6
364.3062779121101,161.79608328183508,MAJ,SAFE,6
-334.4437220878899,-124.87058338483143,MAJ,SAFE,6
95.55627791211009,-220.42613894038698,MAJ,SAFE,6
310.5562779121101,66.24052772627967,MAJ,SAFE,6
-226.9437220878899,-315.9816944959425,MAJ,SAFE,6
203.0562779121101,257.3516388373907,MAJ,SAFE,6
418.0562779121101,-347.83354634779437,MAJ,SAFE,6
-421.7874720878899,225.49978698553886,MAJ,SAFE,6
8.21252791211009,-61.16687968112774,MAJ,SAFE,6
-206.7874720878899,-156.72243523668328,MAJ,SAFE,6
223.2125279121101,416.61089809664986,MAJ,SAFE,6
-314.2874720878899,129.94423142998326,MAJ,SAFE,6
115.71252791211009,-252.27799079223885,MAJ,SAFE,6
330.7125279121101,34.38867587442767,MAJ,SAFE,6
-368.0374720878899,-379.6853981996462,MAJ,SAFE,6
61.96252791211009,193.64793513368707,MAJ,SAFE,6
-153.0374720878899,-93.01873153297959,MAJ,SAFE,6
-260.5374720878899,384.75904624479807,MAJ,SAFE,6
-45.53747208788991,-284.1298426440907,MAJ,SAFE,6
384.4625279121101,289.20349068924247,MAJ,SAFE,6
-394.9124720878899,2.5368240225758654,MAJ,SAFE,6
35.08752791211009,-425.69362865232114,MAJ,SAFE,6
-179.9124720878899,147.6397046810121,MAJ,SAFE,6
-287.4124720878899,-234.58251754121002,MAJ,SAFE,6
142.5875279121101,338.7508157921232,MAJ,SAFE,6
-72.41247208788991,52.084149125456584,MAJ,SAFE,6
357.5875279121101,-330.1380730967656,MAJ,SAFE,6
-341.1624720878899,243.19526023656758,MAJ,SAFE,6
-233.6624720878899,-75.32325828195081,MAJ,SAFE,6
-18.66247208788991,402.4545194958269,MAJ,SAFE,6
411.3375279121101,115.78785282916029,MAJ,SAFE,6
-408.3499720878899,-266.43436939306184,MAJ,SAFE,6
21.65002791211009,306.8989639402713,MAJ,SAFE,6
236.6500279121101,-393.8417768004693,MAJ,SAFE,6
-300.8499720878899,179.491556532864,MAJ,SAFE,6
344.1500279121101,370.602667643975,MAJ,SAFE,6
-354.5999720878899,83.93600097730838,MAJ,SAFE,6
75.40002791211009,-298.2862212449137,MAJ,SAFE,6
-139.5999720878899,275.0471120884194,MAJ,SAFE,6
290.4000279121101,-11.619554578247115,MAJ,SAFE,6
-247.0999720878899,-404.4590607510866,MAJ,SAFE,6
397.9000279121101,-213.3479496399755,MAJ,SAFE,6
-381.4749720878899,359.98538369335773,MAJ,SAFE,6
