X1,X2,LABEL,TYPE,CLUSTER
404.4916110317518,331.4587528399063,MIN,SAFE,1
429.27762442260047,278.0256359119831,MIN,SAFE,1
400.5627317835743,285.80270061803174,MIN,SAFE,1
473.5578159009134,289.82291692403186,MIN,SAFE,1
471.1066935364206,259.2444705627412,MIN,SAFE,1
404.13774325989283,262.4059209109814,MIN,SAFE,1
490.75139525490266,254.9988019336653,MIN,SAFE,1
392.9702977467149,304.41170255558836,MIN,SAFE,1
465.965381864054,308.43191886158854,MIN,SAFE,1
421.6143557358503,329.32925741144464,MIN,SAFE,1
446.400369126699,275.89614048352144,MIN,SAFE,1
492.1583174886967,302.7710273561541,MIN,SAFE,1
431.2155010529802,313.1141443586348,MIN,SAFE,1
469.6200823214996,248.2536921473953,MIN,SAFE,1
420.72953356740567,272.96014245835687,MIN,SAFE,1
414.101610680118,311.15681234185837,MIN,SAFE,1
387.61774165487793,334.90919124027096,MIN,SAFE,1
412.4037550457266,281.47607431234775,MIN,SAFE,1
499.01740704073643,274.06895533503166,MIN,SAFE,1
377.1317741693034,294.755189339993,MIN,SAFE,1
450.1268582866426,298.77540564599315,MIN,SAFE,1
490.04461376379203,232.6452495143852,MIN,SAFE,1
440.4725869820947,339.51148337023164,MIN,SAFE,1
429.1017973280755,242.98836651686588,MIN,SAFE,1
474.8597456900732,269.86325338949854,MIN,SAFE,1
377.0786481818854,319.2761540114216,MIN,SAFE,1
450.0737322992245,323.2963703174218,MIN,SAFE,1
464.3737782044987,229.7092514892206,MIN,SAFE,1
414.8017514228013,336.5754853450671,MIN,SAFE,1
439.58776481365004,283.1423684171438,MIN,SAFE,1
450.1534212803516,286.51492331027885,MIN,SAFE,1
447.7022989158588,255.93647694898812,MIN,SAFE,1
398.8117501617649,280.6429272599497,MIN,SAFE,1
485.4254021567748,273.23580828263357,MIN,SAFE,1
387.64430464858697,322.64870890455666,MIN,SAFE,1
460.63938876592607,326.6689252105568,MIN,SAFE,1
417.85466283377053,321.77559516861584,MIN,SAFE,1
442.6406762246192,268.34247824069257,MIN,SAFE,1
488.3986245866169,295.21736511332523,MIN,SAFE,1
439.508075832523,319.9238154242868,MIN,SAFE,1
477.9126571010424,255.0633632130473,MIN,SAFE,1
407.9306399041089,254.63398023416738,MIN,SAFE,1
500.5969887336391,242.14804557537738,MIN,SAFE,1
402.8158912254513,291.56094619730044,MIN,SAFE,1
475.8109753427904,295.58116250330056,MIN,SAFE,1
449.2553176150524,236.2760495250482,MIN,SAFE,1
399.68329083335504,343.14228338089464,MIN,SAFE,1
424.4693042242037,289.70916645297143,MIN,SAFE,1
450.1401397834971,292.645164478136,MIN,SAFE,1
479.465675800236,235.40293578910737,MIN,SAFE,1
429.8936490185386,342.2691696449538,MIN,SAFE,1
430.5751270461421,260.1093861000689,MIN,SAFE,1
476.3330754081398,286.98427297270155,MIN,SAFE,1
378.551977899952,336.39717359462463,MIN,SAFE,1
451.54706201729107,340.4173899006248,MIN,SAFE,1
398.196679618434,332.1515049655488,MIN,SAFE,1
422.9826930092827,278.7183880376256,MIN,SAFE,1
392.2502347587497,288.18839130416546,MIN,SAFE,1
465.24531887608885,292.2086076101656,MIN,SAFE,1
462.7941965115961,261.63016124887486,MIN,SAFE,1
401.85138007587955,271.9732782513556,MIN,SAFE,1
284.7501064844181,309.68376909883466,MIN,SAFE,2
275.1989994793383,262.3035256835817,MIN,SAFE,2
338.9127140945793,293.3521868471661,MIN,SAFE,2
283.95559761190106,295.56328589977426,MIN,SAFE,2
280.77756212183283,239.08135310353245,MIN,SAFE,2
299.87977613199257,333.84183993403843,MIN,SAFE,2
247.32318680174063,256.34883361035554,MIN,SAFE,2
263.95548437905563,293.61608882450986,MIN,SAFE,2
340.4153420243199,306.4613712261167,MIN,SAFE,2
261.9607119303254,319.34765831359493,MIN,SAFE,2
252.40960492524553,271.96741489834193,MIN,SAFE,2
335.24253408552147,275.71100791896,MIN,SAFE,2
225.32830112016492,280.1332060241762,MIN,SAFE,2
301.7881587654292,292.97848842578304,MIN,SAFE,2
294.3614089320199,242.56434855020046,MIN,SAFE,2
239.40429244934165,244.77544760280858,MIN,SAFE,2
303.1180070645827,275.824108766393,MIN,SAFE,2
312.66911406966256,323.204352181646,MIN,SAFE,2
266.48559625442226,236.6096564769743,MIN,SAFE,2
285.58781026458195,331.3701433074803,MIN,SAFE,2
276.0367032595021,283.9898998922273,MIN,SAFE,2
285.8780532688459,272.7953378917973,MIN,SAFE,2
263.5808032337428,243.61847323852194,MIN,SAFE,2
230.12642791365056,260.885953745345,MIN,SAFE,2
312.9593570739265,264.629546765963,MIN,SAFE,2
246.05060643374205,299.1645077796092,MIN,SAFE,2
322.51046407900634,312.0097901812161,MIN,SAFE,2
276.7588953402337,301.07400457239595,MIN,SAFE,2
267.2077883351539,253.6937611571429,MIN,SAFE,2
330.92150295039494,284.7424223207273,MIN,SAFE,2
297.46712763030274,302.00990282755043,MIN,SAFE,2
